route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239603,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239604,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239605,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239606,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239607,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239608,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239609,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239610,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239611,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239612,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239613,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239614,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239615,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239616,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239617,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239618,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239619,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239620,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239621,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239622,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239623,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239624,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239625,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239626,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239627,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239628,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239629,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239630,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239631,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239632,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239633,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239634,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239635,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239636,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239637,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239638,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239639,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239640,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239641,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239642,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239643,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239644,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239645,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239646,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239647,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239648,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239649,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239650,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239651,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239652,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239653,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239654,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239655,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239656,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239657,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239658,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239659,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239660,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239661,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239662,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
01,B_SEPT21-A06-Jeu-Ven-00-B_SEPT21-A06-Lun-Mar-00-B_SEPT21-A06-Mercredi-00-B_SEPT21-D04-Jeu-Ven-02-B_SEPT21-D04-L-Ma-Me-04-B_SEPT21-D10-Jeu-Ven-03-B_SEPT21-D10-Lun-Mar-04-B_SEPT21-D10-Mercredi-04,15239663,Gare,,0,,01_0_010084_038802D68E40550CC8344A0A65622477_CHR_A2_GARE_2_16,1,0
