stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
MESDOU_3,,Mesdoun,,48.378803,-4.526462,,,0,,,1,,
CHAPAL_1,,Chapalain,,48.41567,-4.488883,,,0,,,1,,
THOUAR_1,,Dupetit Thouars,,48.379353,-4.520404,,,0,,,1,,
THOUAR_2,,Dupetit Thouars,,48.379147,-4.520286,,,0,,,1,,
STPIER_1,,St-Pierre,,48.379677,-4.53627,,,0,,,1,,
AMUNDS_1,,Amundsen,,48.378067,-4.523437,,,0,,,1,,
CHAPAL_2,,Chapalain,,48.41558,-4.488301,,,0,,,1,,
AMUNDS_2,,Amundsen,,48.377937,-4.523356,,,0,,,1,,
BRANLY_2,,Branly,,48.36573,-4.589178,,,0,,,0,,
BRANLY_1,,Branly,,48.36575,-4.589079,,,0,,,0,,
PREVER_2,,Prévert,,48.38456,-4.597665,,,0,,,1,,
PREVER_1,,Prévert,,48.38435,-4.597739,,,0,,,1,,
KERVAL_1,,Kervallon,,48.38847,-4.516474,,,0,,,0,,
PENGUE_2,,Penguerec,,48.444134,-4.474537,,,0,,,0,,
PENGUE_1,,Penguerec,,48.444225,-4.474524,,,0,,,0,,
BLUM_1,,Blum,,48.407818,-4.484988,,,0,,,1,,
KGOUYA_1,,Kerargaouyat,,48.375595,-4.529918,,,0,,,1,,
BLUM_2,,Blum,,48.40807,-4.48525,,,0,,,1,,
NERVAL_1,,De Nerval,,48.375423,-4.535805,,,0,,,1,,
COSMAO_1,,Cosmao Prétot,,48.382885,-4.517261,,,0,,,1,,
CASA_1,,Casabianca,,48.373455,-4.536247,,,0,,,1,,
COSMAO_2,,Cosmao Prétot,,48.382732,-4.516887,,,0,,,1,,
KGOUYA_2,,Kerargaouyat,,48.375732,-4.529538,,,0,,,1,,
MAISSI_1,,Maissin,,48.384167,-4.502907,,,0,,,1,,
MESDOU_4,,Mesdoun,,48.378716,-4.526483,,,0,,,1,,
MAISSI_2,,Maissin,,48.383953,-4.502706,,,0,,,1,,
CASA_2,,Casabianca,,48.373547,-4.536653,,,0,,,1,,
CESKRX_2,,Keranroux,,48.38156,-4.540314,,,0,,,1,,
COSQUE_1,,Cosquer,,48.3663,-4.547428,,,0,,,1,,
CESKRX_1,,Keranroux,,48.38156,-4.540812,,,0,,,1,,
COSQUE_2,,Cosquer,,48.366158,-4.547735,,,0,,,1,,
ABER_2,,Aber-Ildut,,48.380383,-4.613658,,,0,,,1,,
QUILBI_1,,Quilbignon,,48.37889,-4.534689,,,0,,,1,,
JAVOUH_2,,Javouhey,,48.38329,-4.503565,,,0,,,1,,
AFRANC_2,,Prat Lédan,,48.383663,-4.505571,,,0,,,1,,
NERVAL_2,,De Nerval,,48.37486,-4.535898,,,0,,,1,,
AFRANC_1,,Prat Lédan,,48.383747,-4.506076,,,0,,,1,,
QUILBI_2,,Quilbignon,,48.37926,-4.533961,,,0,,,1,,
C_SALI_1,,Croas-Saliou,,48.381195,-4.598661,,,0,,,1,,
KERZUD_1,,Kerzudal,,48.380955,-4.531215,,,0,,,1,,
LANDRE_2,,Landréan,,48.37842,-4.618729,,,0,,,0,,
GONIO_1,,Gonio,,48.366676,-4.591316,,,0,,,0,,
GONIO_2,,Gonio,,48.366722,-4.591243,,,0,,,0,,
CLOITR_2,,Cloître,,48.37781,-4.615896,,,0,,,1,,
C_NEVZ_1,,Castel-Nevez,,48.384884,-4.602149,,,0,,,1,,
C_NEVZ_2,,Castel-Nevez,,48.38493,-4.602274,,,0,,,1,,
LOURCH_2,,Lourc'h,,48.3797,-4.618414,,,0,,,0,,
RECOUV_2,,Recouvrance,,48.38405,-4.499349,,,0,,,1,,
KERB_E_2,,Kerbonne Eglise,,48.380512,-4.515752,,,0,,,1,,
CAPUCI_1,,Capucines,,48.453133,-4.458598,,,0,,,1,,
RECOUV_1,,Recouvrance,,48.384346,-4.499607,,,0,,,1,,
KERB_E_1,,Kerbonne Eglise,,48.38058,-4.51587,,,0,,,1,,
CAPUCI_2,,Capucines,,48.453068,-4.4587,,,0,,,1,,
PFLEUR_1,,Panier Fleuri,,48.37985,-4.53994,,,0,,,1,,
YPRES_2,,Ypres,,48.373543,-4.527252,,,0,,,1,,
PAULET_2,,Paulet,,48.41486,-4.475197,,,0,,,1,,
MIRAB_2,,Mirabeau,,48.410255,-4.485921,,,0,,,1,,
YPRES_1,,Ypres,,48.373486,-4.527211,,,0,,,1,,
KERINA_2,,Kerinaouen,,48.436558,-4.466629,,,0,,,0,,
MIMOSA_1,,Mimosas,,48.368225,-4.548992,,,0,,,1,,
POULED_2,,Pouleder,,48.379074,-4.532782,,,0,,,0,,
PFLEUR_2,,Panier Fleuri,,48.37967,-4.538617,,,0,,,1,,
POULED_1,,Pouleder,,48.379017,-4.532887,,,0,,,0,,
PAULET_1,,Paulet,,48.415314,-4.475277,,,0,,,1,,
KERZUD_2,,Kerzudal,,48.380665,-4.531663,,,0,,,1,,
FRANKL_1,,Franklin,,48.40809,-4.4978,,,0,,,1,,
MIMOSA_2,,Mimosas,,48.367702,-4.548353,,,0,,,1,,
JAVOUH_1,,Javouhey,,48.38319,-4.50371,,,0,,,1,,
C_SALI_2,,Croas-Saliou,,48.381218,-4.598436,,,0,,,1,,
C_RES_1,,Centrale Réseaux,,48.390617,-4.497537,,,0,,,0,,
ST_VA_1,,Strasbourg Valmy,,48.401287,-4.466857,,,0,,,1,,
DIREC_2,,Bassin 3,,48.3878,-4.497498,,,0,,,0,,
DIREC_1,,Bassin 3,,48.387867,-4.497503,,,0,,,0,,
NORMAN_2,,Normandie,,48.40209,-4.51018,,,0,,,1,,
ST_1,,Strasbourg Rue de Paris,,48.403046,-4.466251,,,0,,,1,,
PROVEN_2,,Provence,,48.407387,-4.514632,,,0,,,1,,
ST_RQ_1,,Strasbourg Rte de Quimper,,48.40252,-4.465851,,,0,,,1,,
BOUGUE_3,,Bouguen,,48.400585,-4.498713,,,0,,,1,,
NORMAN_1,,Normandie,,48.402195,-4.509878,,,0,,,1,,
PRAJEN_1,,Du Prajen,,48.42471,-4.50262,,,0,,,1,,
AIRPOR,,Aéroport,,48.442795,-4.419767,,,0,,,1,,
PRAJEN_2,,Du Prajen,,48.424458,-4.502862,,,0,,,1,,
STJEAN_2,,Cosquer St Jean,,48.395878,-4.357042,,,0,,,0,,
BLOGNE_2,,Boulogne,,48.39529,-4.493815,,,0,,,1,,
ST_2,,Strasbourg Rue de Paris,,48.403126,-4.466403,,,0,,,1,,
PRAT_P,,Prat Pip,,48.442696,-4.415335,,,0,,,1,,
ILES_1,,Les Îles,,48.382595,-4.486955,,,0,,,1,,
ST_RQ_2,,Strasbourg Rte de Quimper,,48.40239,-4.465828,,,0,,,1,,
THUDON_3,,St Thudon,,48.441128,-4.422479,,,0,,,0,,
CAF_1,,CAF,,48.391766,-4.491154,,,0,,,1,,
ST_VA_2,,Strasbourg Valmy,,48.401073,-4.467013,,,0,,,1,,
EPI_1,,S.L.M.,,48.372913,-4.511744,,,0,,,0,,
BLOGNE_1,,Boulogne,,48.395554,-4.493588,,,0,,,1,,
ST_AL_3,,Strasbourg A. Louppe,,48.402878,-4.468198,,,0,,,1,,
PGOUESPK,,Porte de Gouesnou,,48.43093,-4.467137,,,0,,,1,,
PROVEN_1,,Provence,,48.40761,-4.514794,,,0,,,1,,
ST_JJ,,Strasbourg Jaurès,,48.40195,-4.46807,,,0,,,1,,
C_RES_2,,Centrale Réseaux,,48.390682,-4.497534,,,0,,,0,,
CAF_2,,CAF,,48.392067,-4.490837,,,0,,,1,,
ST_AL_2,,Strasbourg A. Louppe,,48.402515,-4.467604,,,0,,,1,,
EPI_2,,S.L.M.,,48.372868,-4.51168,,,0,,,0,,
STJEAN_1,,Cosquer St Jean,,48.395924,-4.356976,,,0,,,0,,
TOULL_2,,Toull Ar Ranig,,48.367756,-4.372648,,,0,,,1,,
RTE_BH_1,,Rte de Bohars,,48.436275,-4.508579,,,0,,,1,,
CHARCO_1,,Charcot,,48.411396,-4.401255,,,0,,,0,,
MARREG_2,,Marréguès,,48.42989,-4.500533,,,0,,,1,,
TOULL_1,,Toull Ar Ranig,,48.367867,-4.372567,,,0,,,1,,
COLL_VAL,,C. Vallaux,,48.4014,-4.397755,,,0,,,0,,
RTE_BH_2,,Rte de Bohars,,48.436073,-4.509062,,,0,,,1,,
FORTIN_2,,Fortin,,48.433456,-4.510105,,,0,,,1,,
KVENAL_1,,Kervenal,,48.38194,-4.349834,,,0,,,1,,
DELACR_1,,Delacroix,,48.40885,-4.456435,,,0,,,0,,
CROASB_1,,Croas Ar Bis,,48.381626,-4.357454,,,0,,,0,,
DELACR_2,,Delacroix,,48.408203,-4.456934,,,0,,,0,,
ROSTAN_2,,Rostand,,48.41903,-4.495545,,,0,,,1,,
RCKERE_1,,Roc'h Kerezen,,48.38244,-4.37797,,,0,,,1,,
PGUINA_1,,Poulguinan,,48.42471,-4.392476,,,0,,,0,,
FORTIN_1,,Fortin,,48.433475,-4.509937,,,0,,,1,,
KVENAL_2,,Kervenal,,48.38182,-4.349913,,,0,,,1,,
KVAREC_2,,Kergavarec,,48.412952,-4.35926,,,0,,,0,,
G_KERI_1,,Grand Kerizac,,48.42665,-4.499468,,,0,,,1,,
KROAZKER,,Kroaz Kervern,,48.387165,-4.350892,,,0,,,0,,
GLEUZ_1,,Kergleuz,,48.4122,-4.365056,,,0,,,0,,
ROSTAN_1,,Rostand,,48.419098,-4.495782,,,0,,,1,,
RCKERE_2,,Roc'h Kerezen,,48.382435,-4.37765,,,0,,,1,,
CHA_YV_1,,Chapelle St Yves,,48.424145,-4.352006,,,0,,,0,,
MARREG_1,,Marréguès,,48.43024,-4.5009,,,0,,,1,,
MOULT_2,,Le Moult,,48.401783,-4.482862,,,0,,,1,,
C_CRO_2,,Chapelle Croix,,48.411446,-4.373498,,,0,,,0,,
G_KERI_2,,Grand Kerizac,,48.42679,-4.499329,,,0,,,1,,
MOULT_1,,Le Moult,,48.401695,-4.483409,,,0,,,1,,
CHARCO_2,,Charcot,,48.410587,-4.400776,,,0,,,0,,
CHOISE_1,,Choiseul,,48.406685,-4.475659,,,0,,,1,,
KNABAT_1,,Kernabat,,48.37602,-4.538566,,,0,,,0,,
KERMA_1,,Kermaria,,48.417515,-4.476576,,,0,,,0,,
CHOISE_2,,Choiseul,,48.40677,-4.476489,,,0,,,1,,
P_BERT_1,,Paul Bert,,48.38137,-4.513991,,,0,,,0,,
KERAFL_2,,Kerafloch,,48.413925,-4.3549,,,0,,,0,,
P_BERT_2,,Paul Bert,,48.38127,-4.513261,,,0,,,0,,
RUQUELEN,,Ruquelen,,48.435207,-4.368287,,,0,,,0,,
DOUVEZ_2,,Le Douvez,,48.414867,-4.349301,,,0,,,0,,
SEGUR_2,,Ségur,,48.399372,-4.492697,,,0,,,1,,
ARRET_1,,Maison d'Arrêt,,48.420937,-4.477109,,,0,,,0,,
SEGUR_1,,Ségur,,48.39923,-4.492371,,,0,,,1,,
ARRET_2,,Maison d'Arrêt,,48.420452,-4.477165,,,0,,,0,,
SCHARL,,St Charles,,48.433914,-4.397261,,,0,,,0,,
GRNIER_2,,Garnier,,48.3998,-4.511844,,,0,,,1,,
CRANN_1,,Le Crann,,48.45567,-4.472166,,,0,,,0,,
KERALE_1,,Keraleunoc,,48.449726,-4.455142,,,0,,,0,,
GRNIER_1,,Garnier,,48.399616,-4.511832,,,0,,,1,,
CRANN_2,,Le Crann,,48.455616,-4.472031,,,0,,,0,,
PENHO_1,,Penhoat,,48.45609,-4.452728,,,0,,,0,,
PORTZM_1,,Portzmoguer,,48.393166,-4.494337,,,0,,,1,,
GUEPRA_1,,Guepratte,,48.45716,-4.466055,,,0,,,0,,
P AMIS_1,,Pont Amis,,48.456512,-4.457316,,,0,,,0,,
PORTZM_2,,Portzmoguer,,48.393383,-4.494752,,,0,,,1,,
GUEPRA_2,,Guepratte,,48.457073,-4.466035,,,0,,,0,,
KERAUDRY,,Keraudry,,48.434635,-4.360801,,,0,,,0,,
TAINE_2,,Taine,,48.377396,-4.538632,,,0,,,0,,
DEGAUL_1,,De Gaulle,,48.44763,-4.464545,,,0,,,1,,
BOT_2,,Rue du Bot,,48.404488,-4.457881,,,0,,,1,,
TAINE_1,,Taine,,48.377693,-4.538245,,,0,,,0,,
DEGAUL_2,,De Gaulle,,48.44724,-4.464438,,,0,,,1,,
BOT_1,,Rue du Bot,,48.405254,-4.457451,,,0,,,1,,
IROISE_1,,Clinique de l'Iroise,,48.43534,-4.502836,,,0,,,1,,
IROISE_2,,Clinique de l'Iroise,,48.435646,-4.503275,,,0,,,1,,
PCOMME_2,,Port de Commerce,,48.38538,-4.476793,,,0,,,1,,
FOURN_2,,Fourneuf,,48.441513,-4.451686,,,0,,,0,,
STONGE_2,,Saintonge,,48.40318,-4.514725,,,0,,,1,,
MESSIO_1,,Messioual,,48.419563,-4.508638,,,0,,,1,,
FOURN_1,,Fourneuf,,48.441322,-4.451387,,,0,,,0,,
AURIOL_2,,Auriol,,48.442493,-4.431793,,,0,,,1,,
PCOMME_1,,Port de Commerce,,48.385242,-4.476724,,,0,,,1,,
AURIOL_1,,Auriol,,48.44221,-4.432629,,,0,,,1,,
BERRY_2,,Berry,,48.404312,-4.515771,,,0,,,1,,
K_LESV_1,,Kerichen Lesven,,48.40604,-4.479073,,,0,,,1,,
SNLE_1,,Bassin 8,,48.379875,-4.505218,,,0,,,0,,
K_LESV_2,,Kerichen Lesven,,48.407158,-4.479455,,,0,,,1,,
SNLE_2,,Bassin 8,,48.37985,-4.50513,,,0,,,0,,
PCHAT_1,,Port du Château,,48.38202,-4.489671,,,0,,,1,,
KERCAS_2,,Kercastrec,,48.42119,-4.497259,,,0,,,1,,
ARTILL_1,,Quai des Subsistances,,48.379143,-4.497275,,,0,,,0,,
KERLOIS5,,Kerloïs,,48.44158,-4.465699,,,0,,,1,,
BERRY_1,,Berry,,48.404358,-4.515858,,,0,,,1,,
KERCAS_1,,Kercastrec,,48.42129,-4.497705,,,0,,,1,,
ARTILL_2,,Quai des Subsistances,,48.3792,-4.497227,,,0,,,0,,
MOULIN,,Le Moulin,,48.446396,-4.470643,,,0,,,0,,
KGOAT_2,,Kergoat,,48.401142,-4.509741,,,0,,,1,,
HOP_1,,Hôpital Tromeur,,48.435635,-4.505172,,,0,,,1,,
G_RIV_2,,Grande Rivière,,48.37435,-4.512392,,,0,,,0,,
BRECON_1,,Brecon,,48.444103,-4.466468,,,0,,,0,,
PCHAT_2,,Port du Château,,48.382072,-4.489528,,,0,,,1,,
HOP_2,,Hôpital Tromeur,,48.43592,-4.505558,,,0,,,1,,
G_RIV_1,,Grande Rivière,,48.37438,-4.512477,,,0,,,0,,
BRECON_2,,Brecon,,48.444122,-4.466335,,,0,,,0,,
STONGE_1,,Saintonge,,48.403496,-4.514405,,,0,,,1,,
MESSIO_2,,Messioual,,48.419548,-4.506883,,,0,,,1,,
VIZAC_2,,Vizac,,48.436596,-4.406704,,,0,,,1,,
KGOAT_1,,Kergoat,,48.401073,-4.509229,,,0,,,1,,
MESSIO_3,,Messioual,,48.41971,-4.506054,,,0,,,1,,
J_BART_2,,Jean Bart,,48.38249,-4.497221,,,0,,,0,,
VIZAC_1,,Vizac,,48.436455,-4.406905,,,0,,,1,,
DE_RO_1,,De Rochon,,48.360977,-4.564903,,,0,,,1,,
DE_RO_2,,De Rochon,,48.361065,-4.56493,,,0,,,1,,
DONNAR_1,,Donnart,,48.400063,-4.485851,,,0,,,0,,
DONNAR_2,,Donnart,,48.399536,-4.486149,,,0,,,0,,
P_PLZ_2,,Porte de Plouzané,,48.37646,-4.553391,,,0,,,1,,
P_PLZ_1,,Porte de Plouzané,,48.376205,-4.553244,,,0,,,1,,
ST_LUC_1,,St Luc,,48.403255,-4.484195,,,0,,,1,,
ST_LUC_2,,St Luc,,48.40296,-4.48446,,,0,,,1,,
PORTZI_1,,Portzic,,48.370243,-4.552301,,,0,,,0,,
UNIVER_2,,Universités,,48.399395,-4.495422,,,0,,,1,,
PORTZI_2,,Portzic,,48.370235,-4.552518,,,0,,,0,,
CHR_R2,,Hôpital Cavale 1,,48.4015,-4.526258,,,0,,,1,,
E_COM_1,,Ecole de Commerce,,48.406754,-4.521651,,,0,,,1,,
CHR_R1,,Hôpital Cavale 1,,48.401535,-4.526339,,,0,,,1,,
PATINO_2,,Patinoire,,48.40362,-4.508214,,,0,,,1,,
E_COM_2,,Ecole de Commerce,,48.406918,-4.521624,,,0,,,1,,
UNIVER_1,,Universités,,48.398827,-4.494953,,,0,,,1,,
PATINO_1,,Patinoire,,48.403473,-4.508392,,,0,,,1,,
L_A,,Hôpital Morvan,,48.39258,-4.487502,,,0,,,1,,
ILES_2,,Les Îles,,48.382645,-4.487017,,,0,,,1,,
L_R,,Hôpital Morvan,,48.39274,-4.487867,,,0,,,1,,
CARENE_2,,La Carène,,48.384792,-4.480613,,,0,,,1,,
BOUGUE_2,,Bouguen,,48.400494,-4.498865,,,0,,,1,,
BOUGUE_1,,Bouguen,,48.400036,-4.498151,,,0,,,1,,
PTGUI_1,,Porte Guipavas,,48.41902,-4.444524,,,0,,,1,,
KLYCEE_1,,Kerichen Lycée,,48.40654,-4.484774,,,0,,,0,,
FLIBRE_1,,Français Libres,,48.384285,-4.493154,,,0,,,1,,
4MOULI_1,,4 Moulins,,48.38267,-4.512466,,,0,,,1,,
KLYCEE_2,,Kerichen Lycée,,48.40516,-4.484808,,,0,,,0,,
MALAKO_2,,Malakoff,,48.395954,-4.483913,,,0,,,1,,
4MOULI_2,,4 Moulins,,48.382534,-4.512355,,,0,,,1,,
ECOLES_2,,Ecoles,,48.36081,-4.568342,,,0,,,1,,
MALAKO_1,,Malakoff,,48.396164,-4.484237,,,0,,,1,,
FLIBRE_2,,Français Libres,,48.38413,-4.493192,,,0,,,1,,
KENNED_2,,Kennedy Gare,,48.38692,-4.482044,,,0,,,1,,
GILOUX_2,,Giloux,,48.415806,-4.486806,,,0,,,1,,
GILOUX_1,,Giloux,,48.415718,-4.486959,,,0,,,1,,
BOURAY_2,,Bourayne,,48.38148,-4.52755,,,0,,,1,,
BOURAY_1,,Bourayne,,48.38169,-4.526983,,,0,,,1,,
LAMBEZ_2,,Lambézellec,,48.417187,-4.487172,,,0,,,1,,
LAMBEZ_1,,Lambézellec,,48.417156,-4.486938,,,0,,,1,,
CAST_D_1,,Castel an Daol,,48.382828,-4.521029,,,0,,,1,,
CAST_D_2,,Castel an Daol,,48.382557,-4.521634,,,0,,,1,,
BERLIO_2,,Berlioz,,48.412937,-4.497771,,,0,,,0,,
BERLIO_1,,Berlioz,,48.413143,-4.496547,,,0,,,0,,
R_GUIL_1,,Rte de Guilers,,48.38789,-4.512334,,,0,,,1,,
LIBE_1,,Libération,,48.39708,-4.518192,,,0,,,1,,
N_1,,Liberté Frézier,,48.391468,-4.485358,,,0,,,1,,
NIEPCE_2,,Niepce,,48.42486,-4.483256,,,0,,,1,,
R_GUIL_2,,Rte de Guilers,,48.388138,-4.51209,,,0,,,1,,
POLYG_2,,Polygone,,48.38677,-4.51846,,,0,,,1,,
POLYG_1,,Polygone,,48.38655,-4.51824,,,0,,,1,,
CPCIN_2,,Les Capucins,,48.391403,-4.505353,,,0,,,1,,
CPCIN_1,,Les Capucins,,48.391907,-4.504612,,,0,,,1,,
LIBE_2,,Libération,,48.396908,-4.518803,,,0,,,1,,
BEAUMA_2,,Beaumanoir,,48.386696,-4.515062,,,0,,,1,,
DUNANT_2,,Dunant,,48.420883,-4.49362,,,0,,,1,,
DUNANT_1,,Dunant,,48.420937,-4.493475,,,0,,,1,,
LANING_2,,Lanninguer,,48.387127,-4.537259,,,0,,,1,,
LANING_1,,Lanninguer,,48.387257,-4.537359,,,0,,,1,,
J.MOULIN,,Jean Moulin,,48.386166,-4.493234,,,0,,,1,,
BAUDOT_2,,Baudot,,48.423763,-4.490159,,,0,,,1,,
SEGUIN_1,,Seguin,,48.416615,-4.524052,,,0,,,1,,
ATELIERS,,Ateliers,,48.38858,-4.497493,,,0,,,1,,
WAGNER_1,,Wagner,,48.39493,-4.528423,,,0,,,1,,
CHAPEL_2,,Chapelle,,48.425327,-4.51673,,,0,,,1,,
COAT_T_1,,Coat Tan,,48.385933,-4.533649,,,0,,,1,,
BOHARS_2,,Bohars Bourg,,48.42869,-4.515751,,,0,,,1,,
COAT_T_2,,Coat Tan,,48.385845,-4.53353,,,0,,,1,,
SEGUIN_2,,Seguin,,48.417007,-4.524467,,,0,,,1,,
BEAUMA_1,,Beaumanoir,,48.386353,-4.516042,,,0,,,1,,
LAGADER1,,Lagadec,,48.428425,-4.469306,,,0,,,1,,
AUMALE_2,,Duc d'Aumale,,48.401325,-4.506882,,,0,,,1,,
LANRO_1,,Lanroze,,48.42009,-4.491052,,,0,,,1,,
FOCH_1,,Foch,,48.396793,-4.488652,,,0,,,1,,
VENDEE_1,,Vendée,,48.40434,-4.511027,,,0,,,1,,
DAUPHI_2,,Dauphiné,,48.40523,-4.515679,,,0,,,1,,
AUMALE_1,,Duc d'Aumale,,48.401184,-4.506491,,,0,,,1,,
KMGUY_2,,Kermenguy,,48.40171,-4.501732,,,0,,,1,,
CLAUZ_1,,Clauzel,,48.401108,-4.512711,,,0,,,1,,
FOCH_2,,Foch,,48.396667,-4.488954,,,0,,,1,,
VENDEE_2,,Vendée,,48.404396,-4.511168,,,0,,,1,,
CHR_A2,,Hôpital Cavale 2,,48.400208,-4.530091,,,0,,,1,,
CARENE_1,,La Carène,,48.38451,-4.481532,,,0,,,1,,
KMGUY_1,,Kermenguy,,48.40113,-4.50109,,,0,,,1,,
CLAUZ_2,,Clauzel,,48.40145,-4.512378,,,0,,,1,,
KENNED_1,,Kennedy Gare,,48.387466,-4.482701,,,0,,,1,,
KRDREN_2,,Keraudren,,48.42668,-4.477414,,,0,,,1,,
GARE_2,,Gare,,48.38806,-4.480545,,,0,,,1,,
KRDREN_1,,Keraudren,,48.426727,-4.476744,,,0,,,1,,
GASCO_1,,Gascogne,,48.406506,-4.517509,,,0,,,1,,
GASCO_2,,Gascogne,,48.40658,-4.517311,,,0,,,1,,
LANRO_2,,Lanroze,,48.41984,-4.49069,,,0,,,1,,
DAUPHI_1,,Dauphiné,,48.40517,-4.515648,,,0,,,1,,
CKERA_2,,Clinique Keraudren,,48.42955,-4.477117,,,0,,,1,,
QUARTZ_1,,Liberté Quartz,,48.38956,-4.485309,,,0,,,1,,
KANT_2,,Kant,,48.394875,-4.519634,,,0,,,1,,
KANT_1,,Kant,,48.394756,-4.519619,,,0,,,1,,
TARENT_2,,Tarente,,48.4055,-4.5106,,,0,,,1,,
F,,Liberté Place,,48.391075,-4.486249,,,0,,,1,,
GARE_1,,Gare,,48.388042,-4.480672,,,0,,,1,,
PGOUES_2,,Porte de Gouesnou,,48.43077,-4.468212,,,0,,,1,,
TARENT_1,,Tarente,,48.40529,-4.510791,,,0,,,1,,
PGOUES_A,,Porte de Gouesnou,,48.430935,-4.46786,,,0,,,1,,
I_2,,Liberté Frézier,,48.391296,-4.485973,,,0,,,1,,
B,,Liberté Multiplexe,,48.39121,-4.487652,,,0,,,1,,
NIEPCE_3,,Niepce,,48.424717,-4.482962,,,0,,,1,,
H,,Liberté Place,,48.390907,-4.486771,,,0,,,1,,
CKERA_1,,Clinique Keraudren,,48.429314,-4.476788,,,0,,,1,,
C,,Liberté Multiplexe,,48.390846,-4.487559,,,0,,,1,,
M,,Liberté Morvan,,48.391445,-4.486594,,,0,,,1,,
QUARTZ_2,,Liberté Quartz,,48.389732,-4.485048,,,0,,,1,,
